Date;Open;High;Low;Close;Volume
09/07/1999;36.582;36.917;36.295;36.582;314257
08/07/1999;36.726;37.108;36.248;36.343;463175
07/07/1999;35.769;36.534;35.745;36.534;383117
06/07/1999;36.248;36.463;35.674;35.674;432034
05/07/1999;36.391;37.108;36.128;36.582;388461
02/07/1999;37.443;37.778;36.248;36.463;581528
01/07/1999;38.686;38.686;37.013;37.969;892345
30/06/1999;37.826;39.069;37.826;38.639;476053
29/06/1999;37.300;38.208;37.300;37.539;209191
28/06/1999;37.682;37.993;37.300;37.539;154695
25/06/1999;38.017;38.686;37.802;38.160;325097
24/06/1999;39.117;39.117;38.256;38.256;334045
23/06/1999;37.634;38.639;37.491;38.256;624070
22/06/1999;38.830;39.691;37.754;37.850;670277
21/06/1999;41.125;41.460;39.284;39.691;437370
18/06/1999;40.934;41.747;40.360;41.125;392338
17/06/1999;40.647;41.508;40.408;41.125;579171
16/06/1999;40.217;40.408;39.691;40.408;532849
15/06/1999;40.169;40.456;39.523;40.169;336091
14/06/1999;40.169;40.408;39.786;40.408;184320
11/06/1999;40.408;40.647;39.452;40.336;387771
10/06/1999;39.571;40.169;39.475;39.906;240912
09/06/1999;39.212;40.480;38.878;39.691;323647
08/06/1999;38.830;39.308;38.639;38.758;143992
07/06/1999;38.710;38.973;38.184;38.973;288344
04/06/1999;39.428;39.643;38.782;38.782;142543
03/06/1999;39.667;39.930;39.212;39.643;147409
02/06/1999;39.212;39.619;38.495;39.380;229764
01/06/1999;38.973;39.619;38.830;39.404;290145
31/05/1999;39.021;39.571;38.256;38.997;163911
28/05/1999;37.682;38.734;37.539;38.639;218233
27/05/1999;39.212;39.212;37.969;37.969;163147
26/05/1999;38.662;39.165;38.089;39.165;208805
25/05/1999;39.499;39.499;38.232;38.902;194488
21/05/1999;40.408;40.408;39.499;39.691;223266
20/05/1999;40.312;41.125;39.978;41.125;382909
19/05/1999;38.878;40.384;38.806;40.312;1055195
18/05/1999;38.495;38.997;38.184;38.758;256296
17/05/1999;38.399;39.069;38.160;38.160;233457
14/05/1999;38.543;40.647;38.543;39.021;572716
13/05/1999;38.113;39.212;37.993;39.069;172648
12/05/1999;38.256;38.543;37.897;37.897;370815
11/05/1999;37.826;38.567;37.587;38.519;672856
10/05/1999;37.754;37.826;37.180;37.419;169228
07/05/1999;37.515;38.065;37.156;37.873;241621
06/05/1999;37.108;37.969;37.108;37.778;368863
05/05/1999;38.017;38.017;36.678;36.989;319352
04/05/1999;37.539;37.921;37.395;37.754;303606
03/05/1999;37.539;37.706;37.061;37.587;117662
30/04/1999;36.774;37.539;36.582;37.515;429987
29/04/1999;35.315;36.606;35.315;36.343;300923
28/04/1999;35.387;35.626;34.980;35.626;160856
27/04/1999;35.506;35.817;34.789;35.506;263522
26/04/1999;34.670;35.435;34.598;35.004;241000
23/04/1999;35.387;35.387;34.215;34.335;344482
22/04/1999;35.578;35.578;34.670;34.837;432210
21/04/1999;34.239;35.626;34.239;34.670;277559
20/04/1999;34.813;34.933;34.215;34.215;353364
19/04/1999;36.104;36.104;34.646;35.004;234228
16/04/1999;35.004;35.961;34.550;35.961;422919
15/04/1999;35.865;35.913;34.574;34.598;486491
14/04/1999;35.865;36.343;35.196;35.769;549710
13/04/1999;37.300;37.300;36.152;36.630;261141
12/04/1999;35.961;37.108;35.674;37.013;254361
09/04/1999;35.626;36.128;34.909;36.128;631246
08/04/1999;36.439;36.774;34.717;34.717;529434
07/04/1999;37.395;37.682;36.558;36.582;472719
06/04/1999;38.973;38.973;37.300;37.873;408142
01/04/1999;37.778;38.304;37.395;38.256;173512
31/03/1999;38.160;38.782;37.347;38.543;445956
30/03/1999;37.539;37.873;36.821;37.610;241718
29/03/1999;37.300;37.515;36.104;37.061;178996
26/03/1999;36.104;37.300;35.961;36.821;344368
25/03/1999;36.774;37.873;36.774;37.061;426793
24/03/1999;36.582;37.300;36.391;36.726;437272
23/03/1999;37.371;37.778;36.630;37.276;390543
22/03/1999;37.873;38.495;37.587;37.969;185554
19/03/1999;39.212;39.212;38.160;38.543;500722
18/03/1999;37.754;39.069;37.347;38.734;661176
17/03/1999;38.208;38.447;37.443;38.256;553513
16/03/1999;37.754;38.734;37.156;38.256;642487
15/03/1999;37.730;38.160;36.821;37.300;609298
12/03/1999;40.169;40.743;37.300;38.256;1714449
11/03/1999;38.160;39.930;35.961;39.691;2779042
09/03/1999;37.634;38.639;35.913;37.013;346193
08/03/1999;38.615;38.925;37.204;37.491;273356
05/03/1999;38.495;39.595;38.065;38.256;421714
04/03/1999;36.439;39.212;36.152;38.208;829438
03/03/1999;36.104;37.300;35.626;36.271;349522
02/03/1999;35.387;36.319;34.550;35.626;624294
01/03/1999;35.865;35.865;33.689;33.904;483284
26/02/1999;34.670;34.885;34.048;34.765;352609
25/02/1999;35.674;36.248;34.956;35.172;256803
24/02/1999;36.821;36.821;35.674;35.817;149201
23/02/1999;37.084;37.204;35.530;36.104;383892
22/02/1999;36.319;37.061;35.243;37.061;367818
19/02/1999;33.665;35.769;33.283;35.626;454677
18/02/1999;34.239;34.670;33.522;33.522;322077
17/02/1999;34.646;34.861;33.904;34.143;315028
16/02/1999;35.387;35.387;34.598;34.598;279416
15/02/1999;35.650;35.698;34.741;34.909;211844
12/02/1999;37.252;37.300;34.980;35.530;295400
